file_name,label
dia0_utt11/22.npy,neutral
dia0_utt11/23.npy,neutral
dia0_utt11/24.npy,neutral
dia0_utt11/25.npy,neutral
dia0_utt11/26.npy,neutral
dia0_utt11/27.npy,neutral
dia0_utt11/28.npy,neutral
dia0_utt11/29.npy,neutral
dia0_utt11/3.npy,neutral
dia0_utt11/30.npy,neutral
dia0_utt11/31.npy,neutral
dia0_utt11/32.npy,neutral
dia0_utt11/33.npy,neutral
dia0_utt11/34.npy,neutral
dia0_utt11/35.npy,neutral
dia0_utt11/36.npy,neutral
dia0_utt11/37.npy,neutral
dia0_utt11/38.npy,neutral
dia0_utt11/39.npy,neutral
dia0_utt11/4.npy,neutral
dia0_utt11/40.npy,neutral
dia0_utt11/41.npy,neutral
dia0_utt11/42.npy,neutral
dia0_utt11/43.npy,neutral
dia0_utt11/44.npy,neutral
dia0_utt11/45.npy,neutral
dia0_utt11/46.npy,neutral
dia0_utt11/47.npy,neutral
dia0_utt11/48.npy,neutral
dia0_utt11/49.npy,neutral
dia0_utt11/5.npy,neutral
dia0_utt11/50.npy,neutral
dia0_utt11/51.npy,neutral
dia0_utt11/52.npy,neutral
dia0_utt11/53.npy,neutral
dia0_utt11/54.npy,neutral
dia0_utt11/55.npy,neutral
dia0_utt11/56.npy,neutral
dia0_utt11/57.npy,neutral
dia0_utt11/58.npy,neutral
dia0_utt11/59.npy,neutral
dia0_utt11/6.npy,neutral
dia0_utt11/60.npy,neutral
dia0_utt11/61.npy,neutral
dia0_utt11/62.npy,neutral
dia0_utt11/63.npy,neutral
dia0_utt11/64.npy,neutral
dia0_utt11/65.npy,neutral
dia0_utt11/66.npy,neutral
dia0_utt11/67.npy,neutral
dia0_utt11/68.npy,neutral
dia0_utt11/69.npy,neutral
dia0_utt11/7.npy,neutral
dia0_utt11/70.npy,neutral
dia0_utt11/71.npy,neutral
dia0_utt11/72.npy,neutral
dia0_utt11/73.npy,neutral
dia0_utt11/74.npy,neutral
dia0_utt11/75.npy,neutral
dia0_utt11/76.npy,neutral
dia0_utt11/77.npy,neutral
dia0_utt11/78.npy,neutral
dia0_utt11/79.npy,neutral
dia0_utt11/8.npy,neutral
dia0_utt11/80.npy,neutral
dia0_utt11/81.npy,neutral
dia0_utt11/82.npy,neutral
dia0_utt11/83.npy,neutral
dia0_utt11/84.npy,neutral
dia0_utt11/85.npy,neutral
dia0_utt11/86.npy,neutral
dia0_utt11/87.npy,neutral
dia0_utt11/88.npy,neutral
dia0_utt11/89.npy,neutral
dia0_utt11/9.npy,neutral
dia0_utt11/90.npy,neutral
dia0_utt11/91.npy,neutral
dia0_utt11/92.npy,neutral
dia0_utt11/93.npy,neutral
dia0_utt11/94.npy,neutral
dia0_utt11/95.npy,neutral
dia0_utt11/96.npy,neutral
dia0_utt11/97.npy,neutral
dia0_utt11/98.npy,neutral
dia0_utt11/99.npy,neutral
dia0_utt12/0.npy,surprise
dia0_utt12/1.npy,surprise
dia0_utt12/10.npy,surprise
dia0_utt12/11.npy,surprise
dia0_utt12/12.npy,surprise
dia0_utt12/13.npy,surprise
dia0_utt12/14.npy,surprise
dia0_utt12/15.npy,surprise
dia0_utt12/16.npy,surprise
dia0_utt12/17.npy,surprise
dia0_utt12/18.npy,surprise
dia0_utt12/19.npy,surprise
dia0_utt12/2.npy,surprise
dia0_utt12/20.npy,surprise
dia0_utt12/21.npy,surprise
dia0_utt12/22.npy,surprise
dia0_utt12/23.npy,surprise
dia0_utt12/24.npy,surprise
dia0_utt12/25.npy,surprise
dia0_utt12/26.npy,surprise
dia0_utt12/27.npy,surprise
dia0_utt12/28.npy,surprise
dia0_utt12/29.npy,surprise
dia0_utt12/3.npy,surprise
dia0_utt12/30.npy,surprise
dia0_utt12/31.npy,surprise
dia0_utt12/32.npy,surprise
dia0_utt12/33.npy,surprise
dia0_utt12/34.npy,surprise
dia0_utt12/35.npy,surprise
dia0_utt12/36.npy,surprise
dia0_utt12/37.npy,surprise
dia0_utt12/38.npy,surprise
dia0_utt12/39.npy,surprise
dia0_utt12/4.npy,surprise
dia0_utt12/40.npy,surprise
dia0_utt12/41.npy,surprise
dia0_utt12/42.npy,surprise
dia0_utt12/43.npy,surprise
dia0_utt12/44.npy,surprise
dia0_utt12/45.npy,surprise
dia0_utt12/46.npy,surprise
dia0_utt12/47.npy,surprise
dia0_utt12/48.npy,surprise
dia0_utt12/49.npy,surprise
dia0_utt12/5.npy,surprise
dia0_utt12/50.npy,surprise
dia0_utt12/51.npy,surprise
dia0_utt12/52.npy,surprise
dia0_utt12/53.npy,surprise
dia0_utt12/54.npy,surprise
dia0_utt12/55.npy,surprise
dia0_utt12/56.npy,surprise
dia0_utt12/57.npy,surprise
dia0_utt12/58.npy,surprise
dia0_utt12/59.npy,surprise
dia0_utt12/6.npy,surprise
dia0_utt12/60.npy,surprise
dia0_utt12/61.npy,surprise
dia0_utt12/62.npy,surprise
dia0_utt12/63.npy,surprise
dia0_utt12/64.npy,surprise
dia0_utt12/65.npy,surprise
dia0_utt12/66.npy,surprise
dia0_utt12/67.npy,surprise
dia0_utt12/68.npy,surprise
dia0_utt12/69.npy,surprise
dia0_utt12/7.npy,surprise
dia0_utt12/70.npy,surprise
dia0_utt12/71.npy,surprise
dia0_utt12/72.npy,surprise
dia0_utt12/73.npy,surprise
dia0_utt12/74.npy,surprise
dia0_utt12/75.npy,surprise
dia0_utt12/76.npy,surprise
dia0_utt12/77.npy,surprise
dia0_utt12/78.npy,surprise
dia0_utt12/79.npy,surprise
dia0_utt12/8.npy,surprise
dia0_utt12/80.npy,surprise
dia0_utt12/81.npy,surprise
dia0_utt12/9.npy,surprise
dia0_utt13/0.npy,neutral
dia0_utt13/1.npy,neutral
dia0_utt13/10.npy,neutral
dia0_utt13/11.npy,neutral
dia0_utt13/12.npy,neutral
dia0_utt13/13.npy,neutral
dia0_utt13/14.npy,neutral
dia0_utt13/15.npy,neutral
dia0_utt13/16.npy,neutral
dia0_utt13/17.npy,neutral
dia0_utt13/18.npy,neutral
dia0_utt13/19.npy,neutral
dia0_utt13/2.npy,neutral
dia0_utt13/20.npy,neutral
dia0_utt13/21.npy,neutral
dia0_utt13/22.npy,neutral
dia0_utt13/23.npy,neutral
dia0_utt13/24.npy,neutral
dia0_utt13/25.npy,neutral
dia0_utt13/26.npy,neutral
dia0_utt13/27.npy,neutral
dia0_utt13/28.npy,neutral
dia0_utt13/29.npy,neutral
dia0_utt13/3.npy,neutral
dia0_utt13/30.npy,neutral
dia0_utt13/31.npy,neutral
dia0_utt13/32.npy,neutral
dia0_utt13/33.npy,neutral
dia0_utt13/34.npy,neutral
dia0_utt13/35.npy,neutral
dia0_utt13/36.npy,neutral
dia0_utt13/37.npy,neutral
dia0_utt13/38.npy,neutral
dia0_utt13/39.npy,neutral
dia0_utt13/4.npy,neutral
dia0_utt13/40.npy,neutral
dia0_utt13/41.npy,neutral
dia0_utt13/42.npy,neutral
dia0_utt13/43.npy,neutral
dia0_utt13/44.npy,neutral
dia0_utt13/45.npy,neutral
dia0_utt13/46.npy,neutral
dia0_utt13/47.npy,neutral
dia0_utt13/48.npy,neutral
dia0_utt13/49.npy,neutral
dia0_utt13/5.npy,neutral
dia0_utt13/50.npy,neutral
dia0_utt13/51.npy,neutral
dia0_utt13/52.npy,neutral
dia0_utt13/53.npy,neutral
dia0_utt13/54.npy,neutral
dia0_utt13/55.npy,neutral
dia0_utt13/56.npy,neutral
dia0_utt13/57.npy,neutral
dia0_utt13/58.npy,neutral
dia0_utt13/59.npy,neutral
dia0_utt13/6.npy,neutral
dia0_utt13/60.npy,neutral
dia0_utt13/61.npy,neutral
dia0_utt13/62.npy,neutral
dia0_utt13/63.npy,neutral
dia0_utt13/64.npy,neutral
dia0_utt13/7.npy,neutral
dia0_utt13/8.npy,neutral
dia0_utt13/9.npy,neutral
dia0_utt2/0.npy,neutral
dia0_utt2/1.npy,neutral
dia0_utt2/10.npy,neutral
dia0_utt2/11.npy,neutral
dia0_utt2/12.npy,neutral
dia0_utt2/13.npy,neutral
dia0_utt2/14.npy,neutral
dia0_utt2/15.npy,neutral
dia0_utt2/16.npy,neutral
dia0_utt2/17.npy,neutral
dia0_utt2/18.npy,neutral
dia0_utt2/19.npy,neutral
dia0_utt2/2.npy,neutral
dia0_utt2/20.npy,neutral
dia0_utt2/21.npy,neutral
dia0_utt2/22.npy,neutral
dia0_utt2/23.npy,neutral
dia0_utt2/24.npy,neutral
dia0_utt2/25.npy,neutral
dia0_utt2/26.npy,neutral
dia0_utt2/27.npy,neutral
dia0_utt2/28.npy,neutral
dia0_utt2/29.npy,neutral
dia0_utt2/3.npy,neutral
dia0_utt2/30.npy,neutral
dia0_utt2/31.npy,neutral
dia0_utt2/32.npy,neutral
dia0_utt2/33.npy,neutral
dia0_utt2/34.npy,neutral
dia0_utt2/35.npy,neutral
dia0_utt2/36.npy,neutral
dia0_utt2/37.npy,neutral
dia0_utt2/38.npy,neutral
dia0_utt2/39.npy,neutral
dia0_utt2/4.npy,neutral
dia0_utt2/40.npy,neutral
dia0_utt2/41.npy,neutral
dia0_utt2/42.npy,neutral
dia0_utt2/43.npy,neutral
dia0_utt2/44.npy,neutral
dia0_utt2/45.npy,neutral
dia0_utt2/46.npy,neutral
dia0_utt2/47.npy,neutral
dia0_utt2/48.npy,neutral
dia0_utt2/49.npy,neutral
dia0_utt2/5.npy,neutral
dia0_utt2/50.npy,neutral
dia0_utt2/51.npy,neutral
dia0_utt2/52.npy,neutral
dia0_utt2/53.npy,neutral
dia0_utt2/54.npy,neutral
dia0_utt2/55.npy,neutral
dia0_utt2/56.npy,neutral
dia0_utt2/57.npy,neutral
dia0_utt2/58.npy,neutral
dia0_utt2/59.npy,neutral
dia0_utt2/6.npy,neutral
dia0_utt2/60.npy,neutral
dia0_utt2/61.npy,neutral
dia0_utt2/62.npy,neutral
dia0_utt2/63.npy,neutral
dia0_utt2/64.npy,neutral
dia0_utt2/65.npy,neutral
dia0_utt2/66.npy,neutral
dia0_utt2/67.npy,neutral
dia0_utt2/7.npy,neutral
dia0_utt2/8.npy,neutral
dia0_utt2/9.npy,neutral
dia0_utt3/0.npy,neutral
dia0_utt3/1.npy,neutral
dia0_utt3/10.npy,neutral
dia0_utt3/11.npy,neutral
dia0_utt3/12.npy,neutral
dia0_utt3/13.npy,neutral
dia0_utt3/14.npy,neutral
dia0_utt3/15.npy,neutral
dia0_utt3/16.npy,neutral
dia0_utt3/17.npy,neutral
dia0_utt3/18.npy,neutral
dia0_utt3/19.npy,neutral
dia0_utt3/2.npy,neutral
dia0_utt3/20.npy,neutral
dia0_utt3/21.npy,neutral
dia0_utt3/22.npy,neutral
dia0_utt3/23.npy,neutral
dia0_utt3/24.npy,neutral
dia0_utt3/25.npy,neutral
dia0_utt3/26.npy,neutral
dia0_utt3/27.npy,neutral
dia0_utt3/28.npy,neutral
dia0_utt3/29.npy,neutral
dia0_utt3/3.npy,neutral
dia0_utt3/30.npy,neutral
dia0_utt3/31.npy,neutral
dia0_utt3/32.npy,neutral
dia0_utt3/33.npy,neutral
dia0_utt3/34.npy,neutral
dia0_utt3/35.npy,neutral
dia0_utt3/36.npy,neutral
dia0_utt3/37.npy,neutral
dia0_utt3/38.npy,neutral
dia0_utt3/39.npy,neutral
dia0_utt3/4.npy,neutral
dia0_utt3/40.npy,neutral
dia0_utt3/41.npy,neutral
dia0_utt3/42.npy,neutral
dia0_utt3/43.npy,neutral
dia0_utt3/44.npy,neutral
dia0_utt3/45.npy,neutral
dia0_utt3/46.npy,neutral
dia0_utt3/47.npy,neutral
dia0_utt3/48.npy,neutral
dia0_utt3/49.npy,neutral
dia0_utt3/5.npy,neutral
dia0_utt3/50.npy,neutral
dia0_utt3/51.npy,neutral
dia0_utt3/52.npy,neutral
dia0_utt3/53.npy,neutral
dia0_utt3/54.npy,neutral
dia0_utt3/55.npy,neutral
dia0_utt3/56.npy,neutral
dia0_utt3/57.npy,neutral
dia0_utt3/58.npy,neutral
dia0_utt3/59.npy,neutral
dia0_utt3/6.npy,neutral
dia0_utt3/60.npy,neutral
dia0_utt3/61.npy,neutral
dia0_utt3/62.npy,neutral
dia0_utt3/63.npy,neutral
dia0_utt3/64.npy,neutral
dia0_utt3/65.npy,neutral
dia0_utt3/7.npy,neutral
dia0_utt3/8.npy,neutral
dia0_utt3/9.npy,neutral
dia0_utt4/0.npy,surprise
dia0_utt4/1.npy,surprise
dia0_utt4/10.npy,surprise
dia0_utt4/100.npy,surprise
dia0_utt4/101.npy,surprise
dia0_utt4/102.npy,surprise
dia0_utt4/103.npy,surprise
dia0_utt4/104.npy,surprise
dia0_utt4/105.npy,surprise
dia0_utt4/106.npy,surprise
dia0_utt4/107.npy,surprise
dia0_utt4/108.npy,surprise
dia0_utt4/109.npy,surprise
dia0_utt4/11.npy,surprise
dia0_utt4/110.npy,surprise
dia0_utt4/111.npy,surprise
dia0_utt4/112.npy,surprise
dia0_utt4/113.npy,surprise
dia0_utt4/114.npy,surprise
dia0_utt4/115.npy,surprise
dia0_utt4/116.npy,surprise
dia0_utt4/117.npy,surprise
dia0_utt4/118.npy,surprise
dia0_utt4/119.npy,surprise
dia0_utt4/12.npy,surprise
dia0_utt4/120.npy,surprise
dia0_utt4/121.npy,surprise
dia0_utt4/122.npy,surprise
dia0_utt4/123.npy,surprise
dia0_utt4/124.npy,surprise
dia0_utt4/125.npy,surprise
dia0_utt4/126.npy,surprise
dia0_utt4/127.npy,surprise
dia0_utt4/128.npy,surprise
dia0_utt4/129.npy,surprise
dia0_utt4/13.npy,surprise
dia0_utt4/130.npy,surprise
dia0_utt4/131.npy,surprise
dia0_utt4/132.npy,surprise
dia0_utt4/133.npy,surprise
dia0_utt4/134.npy,surprise
dia0_utt4/135.npy,surprise
dia0_utt4/136.npy,surprise
dia0_utt4/137.npy,surprise
dia0_utt4/138.npy,surprise
dia0_utt4/139.npy,surprise
dia0_utt4/14.npy,surprise
dia0_utt4/140.npy,surprise
dia0_utt4/141.npy,surprise
dia0_utt4/142.npy,surprise
dia0_utt4/143.npy,surprise
dia0_utt4/144.npy,surprise
dia0_utt4/145.npy,surprise
dia0_utt4/146.npy,surprise
dia0_utt4/147.npy,surprise
dia0_utt4/148.npy,surprise
dia0_utt4/149.npy,surprise
dia0_utt4/15.npy,surprise
dia0_utt4/150.npy,surprise
dia0_utt4/151.npy,surprise
dia0_utt4/152.npy,surprise
dia0_utt4/153.npy,surprise
dia0_utt4/154.npy,surprise
dia0_utt4/155.npy,surprise
dia0_utt4/156.npy,surprise
dia0_utt4/16.npy,surprise
dia0_utt4/17.npy,surprise
dia0_utt4/18.npy,surprise
dia0_utt4/19.npy,surprise
dia0_utt4/2.npy,surprise
dia0_utt4/20.npy,surprise
dia0_utt4/21.npy,surprise
dia0_utt4/22.npy,surprise
dia0_utt4/23.npy,surprise
dia0_utt4/24.npy,surprise
dia0_utt4/25.npy,surprise
dia0_utt4/26.npy,surprise
dia0_utt4/27.npy,surprise
dia0_utt4/28.npy,surprise
dia0_utt4/29.npy,surprise
dia0_utt4/3.npy,surprise
dia0_utt4/30.npy,surprise
dia0_utt4/31.npy,surprise
dia0_utt4/32.npy,surprise
dia0_utt4/33.npy,surprise
dia0_utt4/34.npy,surprise
dia0_utt4/35.npy,surprise
dia0_utt4/36.npy,surprise
dia0_utt4/37.npy,surprise
dia0_utt4/38.npy,surprise
dia0_utt4/39.npy,surprise
dia0_utt4/4.npy,surprise
dia0_utt4/40.npy,surprise
dia0_utt4/41.npy,surprise
dia0_utt4/42.npy,surprise
dia0_utt4/43.npy,surprise
dia0_utt4/44.npy,surprise
dia0_utt4/45.npy,surprise
dia0_utt4/46.npy,surprise
dia0_utt4/47.npy,surprise
dia0_utt4/48.npy,surprise
dia0_utt4/49.npy,surprise
dia0_utt4/5.npy,surprise
dia0_utt4/50.npy,surprise
dia0_utt4/51.npy,surprise
dia0_utt4/52.npy,surprise
dia0_utt4/53.npy,surprise
dia0_utt4/54.npy,surprise
dia0_utt4/55.npy,surprise
dia0_utt4/56.npy,surprise
dia0_utt4/57.npy,surprise
dia0_utt4/58.npy,surprise
dia0_utt4/59.npy,surprise
dia0_utt4/6.npy,surprise
dia0_utt4/60.npy,surprise
dia0_utt4/61.npy,surprise
dia0_utt4/62.npy,surprise
dia0_utt4/63.npy,surprise
dia0_utt4/64.npy,surprise
dia0_utt4/65.npy,surprise
dia0_utt4/66.npy,surprise
dia0_utt4/67.npy,surprise
dia0_utt4/68.npy,surprise
dia0_utt4/69.npy,surprise
dia0_utt4/7.npy,surprise
dia0_utt4/70.npy,surprise
dia0_utt4/71.npy,surprise
dia0_utt4/72.npy,surprise
dia0_utt4/73.npy,surprise
dia0_utt4/74.npy,surprise
dia0_utt4/75.npy,surprise
dia0_utt4/76.npy,surprise
dia0_utt4/77.npy,surprise
dia0_utt4/78.npy,surprise
dia0_utt4/79.npy,surprise
dia0_utt4/8.npy,surprise
dia0_utt4/80.npy,surprise
dia0_utt4/81.npy,surprise
dia0_utt4/82.npy,surprise
dia0_utt4/83.npy,surprise
dia0_utt4/84.npy,surprise
dia0_utt4/85.npy,surprise
dia0_utt4/86.npy,surprise
dia0_utt4/87.npy,surprise
dia0_utt4/88.npy,surprise
dia0_utt4/89.npy,surprise
dia0_utt4/9.npy,surprise
